2026-03-23 22:54:27.899395,1

2026-03-23 22:54:28.907733,0

2026-03-23 22:54:29.915583,0

2026-03-23 22:54:30.923251,1

2026-03-23 22:54:31.963433,0

2026-03-23 22:54:32.987217,1

